course,date,start_time,end_time
4B19/Renewable Electrical Power[1]L Flack/Joyce(Lecture Room 12),10/10/2024,11:00,12:00
4C4/Design Methods (shared)[1]L Cullen/Kristensson(Lecture Room 4),10/10/2024,11:00,12:00
4F12/Computer Vision[1]L Cipolla/Johnson(Lecture Theatre 1),10/10/2024,11:00,12:00
4D16/Construction Management (shared)[1]L Sheil(Lecture Room 5),10/10/2024,11:00,12:00
4G7/Control and Computation in Living Systems[1]L OLeary(Lecture Theatre 6),10/10/2024,12:00,14:00
4A3/Turbomachinery I[1]L Miller/Taylor(Lecture Theatre 1),10/10/2024,12:00,13:00
4G7/Control and Computation in Living Systems[1]L Forni(Lecture Theatre 6),10/10/2024,12:00,13:00
4D7/Concrete and Pre-Stressed Concrete[1]L Desnerck/Orr(Lecture Room 4),10/10/2024,12:00,13:00
4C6/Advanced Linear Vibrations[1]L Butlin/Talbot(Lecture Room 5),10/10/2024,12:00,13:00
4D13/Architectural Engineering[1]L Fitzgerald/Koronaki(Lecture Room 4),10/10/2024,14:00,17:00
4M22/Climate Change Mitigation[1]L Allwood(Lecture Theatre 1),11/10/2024,09:00,10:00
4B5/Quantum and Nano-Technologies[1]L Sapienza(Lecture Room 5),11/10/2024,09:00,10:00
4D10/Structural Steelwork[1]L Becque/McRobie(Lecture Room 4),11/10/2024,10:00,11:00
4F5/Advanced Information Theory and Coding[1]L Sayir(Lecture Theatre 1),11/10/2024,10:00,11:00
4C2/Designing with Composites[1]L Markaki/Sutcliffe(Lecture Room 5),11/10/2024,10:00,11:00
4F10/Deep Learning and Structured Data[1]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),11/10/2024,11:00,12:00
4A4/Aircraft Stability and Control[1]L Lefas/Vera-Morales(Lecture Room 4),11/10/2024,11:00,12:00
4B11/Photonic Systems[1]L Wilkinson(Lecture Room 5),11/10/2024,12:00,13:00
4E6/Accounting and Finance[1]L Cole_O/Motoki(Lecture Theatre 1),11/10/2024,14:00,16:00
4E3/Business Innovation in a Digital Age[1]L Sayegh(Lecture Room 4),11/10/2024,14:00,16:00
4E4/Management of Technology[1]L Mortara(Lecture Theatre 6),11/10/2024,14:00,16:00
4M19/Advanced Building Physics[1]L Fitzgerald/Hunt_G(Lecture Room 4),11/10/2024,16:00,18:00
4F13/Probabilistic Machine Learning[1]L Rasmussen(Lecture Theatre 1),14/10/2024,09:00,10:00
4A2/Computational Fluid Dynamics[1]L Taylor(Lecture Theatre 6),14/10/2024,09:00,10:00
4B19/Renewable Electrical Power[1]L Flack/Joyce(Lecture Room 12),14/10/2024,11:00,12:00
4C4/Design Methods (shared)[1]L Cullen/Kristensson(Lecture Room 4),14/10/2024,11:00,12:00
4D16/Construction Management (shared)[1]L Sheil(Lecture Room 5),14/10/2024,11:00,12:00
4F12/Computer Vision[1]L Cipolla/Johnson(Lecture Theatre 1),14/10/2024,11:00,12:00
4B28/Very Large-Scale Integration (VLSI)[1]L Tang(Lecture Room 5),14/10/2024,12:00,13:00
4A12/Turbulence and Vortex Dynamics[1]L Li/Mastorakos(Lecture Room 4),14/10/2024,12:00,13:00
4G10/Brain Machine Interfaces[1]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),14/10/2024,12:00,13:00
4E1/Innovation and Strategic Management of Intellectual Property[1]L Tietze(Lecture Theatre 2),14/10/2024,14:00,16:00
4A2/Computational Fluid Dynamics[1]L Taylor(Lecture Theatre 6),15/10/2024,09:00,10:00
4F13/Probabilistic Machine Learning[1]L Rasmussen(Lecture Theatre 1),15/10/2024,09:00,10:00
4D10/Structural Steelwork[1]L Becque/McRobie(Lecture Room 4),15/10/2024,10:00,11:00
4C2/Designing with Composites[1]L Markaki/Sutcliffe(Lecture Room 5),15/10/2024,10:00,11:00
4F5/Advanced Information Theory and Coding[1]L Guillen i Fabregas(Lecture Theatre 2),15/10/2024,10:00,11:00
4D5/Deep Foundations and Underground Construction[1]L Haigh/Viggiani(Lecture Room 5),15/10/2024,11:00,12:00
4M24/Computational Statistics and Machine Learning[1]L Girolami(Lecture Room 3),15/10/2024,11:00,12:00
4A7/Aircraft Aerodynamics and Design[1]L Barrett/Jarrett(Lecture Room 4),15/10/2024,11:00,12:00
4C3/Advanced Functional Materials and Devices[1]L Durrell/Hofmann(Lecture Room 11),15/10/2024,11:00,12:00
4A4/Aircraft Stability and Control[1]L Lefas/Vera-Morales(Lecture Room 4),15/10/2024,12:00,13:00
4F10/Deep Learning and Structured Data[1]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),15/10/2024,12:00,13:00
4I10/Nuclear Reactor Engineering[1]L Roulstone/Shwageraus(Lecture Room 11),15/10/2024,14:00,16:00
4G10/Brain Machine Interfaces[1]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),16/10/2024,09:00,10:00
4B28/Very Large-Scale Integration (VLSI)[1]L Tang(Lecture Room 5),16/10/2024,09:00,10:00
4A12/Turbulence and Vortex Dynamics[1]L Li/Mastorakos(Lecture Room 4),16/10/2024,09:00,10:00
4M24/Computational Statistics and Machine Learning[1]L Girolami(Lecture Room 3),16/10/2024,10:00,11:00
4D5/Deep Foundations and Underground Construction[1]L Haigh/Viggiani(Lecture Room 5),16/10/2024,10:00,11:00
4A7/Aircraft Aerodynamics and Design[1]L Barrett/Jarrett(Lecture Room 4),16/10/2024,10:00,11:00
4C3/Advanced Functional Materials and Devices[1]L Durrell/Hofmann(Lecture Room 11),16/10/2024,10:00,11:00
4C6/Advanced Linear Vibrations[1]L Butlin/Talbot(Lecture Room 5),16/10/2024,11:00,12:00
4G7/Control and Computation in Living Systems[1]L Forni/OLeary(Lecture Theatre 6),16/10/2024,11:00,12:00
4A3/Turbomachinery I[1]L Miller/Taylor(Lecture Theatre 1),16/10/2024,11:00,12:00
4D7/Concrete and Pre-Stressed Concrete[1]L Desnerck/Orr(Lecture Room 4),16/10/2024,11:00,12:00
4B11/Photonic Systems[1]L Wilkinson(Lecture Room 5),16/10/2024,12:00,13:00
4B5/Quantum and Nano-Technologies[1]L Sapienza(Lecture Room 5),16/10/2024,14:00,15:00
4M22/Climate Change Mitigation[1]L Allwood(Lecture Theatre 1),16/10/2024,14:00,15:00
4M29/Designed to Lead[1]L Lanucha(Lecture Room 10),16/10/2024,15:00,17:00
4M3/Spanish[1]L Bianchi(Language Unit),16/10/2024,16:00,18:00
4F12/Computer Vision[2]L Cipolla/Johnson(Lecture Theatre 1),17/10/2024,11:00,12:00
4B19/Renewable Electrical Power[2]L Flack/Joyce(Lecture Room 12),17/10/2024,11:00,12:00
4D16/Construction Management (shared)[2]L Sheil(Lecture Room 5),17/10/2024,11:00,12:00
4C4/Design Methods (shared)[2]L Cullen/Kristensson(Lecture Room 4),17/10/2024,11:00,12:00
4G7/Control and Computation in Living Systems[2]L OLeary(Lecture Theatre 6),17/10/2024,12:00,14:00
4D7/Concrete and Pre-Stressed Concrete[2]L Desnerck/Orr(Lecture Room 4),17/10/2024,12:00,13:00
4G7/Control and Computation in Living Systems[2]L Forni(Lecture Theatre 6),17/10/2024,12:00,13:00
4C6/Advanced Linear Vibrations[2]L Butlin/Talbot(Lecture Room 5),17/10/2024,12:00,13:00
4A3/Turbomachinery I[2]L Miller/Taylor(Lecture Theatre 1),17/10/2024,12:00,13:00
4LR/4th year literature review[1]L Etteridge(Lecture Theatre 1),17/10/2024,13:00,14:00
4D13/Architectural Engineering[2]L Fitzgerald/Koronaki(Lecture Room 4),17/10/2024,14:00,17:00
4M22/Climate Change Mitigation[2]L Allwood(Lecture Theatre 1),18/10/2024,09:00,10:00
4B5/Quantum and Nano-Technologies[2]L Sapienza(Lecture Room 5),18/10/2024,09:00,10:00
4F5/Advanced Information Theory and Coding[2]L Sayir(Lecture Theatre 1),18/10/2024,10:00,11:00
4D10/Structural Steelwork[2]L Becque/McRobie(Lecture Room 4),18/10/2024,10:00,11:00
4C2/Designing with Composites[2]L Markaki/Sutcliffe(Lecture Room 5),18/10/2024,10:00,11:00
4F10/Deep Learning and Structured Data[2]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),18/10/2024,11:00,12:00
4B11/Photonic Systems[2]L Wilkinson(Lecture Room 5),18/10/2024,12:00,13:00
4E4/Management of Technology[2]L Mortara(Lecture Theatre 6),18/10/2024,14:00,16:00
4E6/Accounting and Finance[2]L Cole_O/Motoki(Lecture Theatre 1),18/10/2024,14:00,16:00
4E3/Business Innovation in a Digital Age[2]L Sayegh(Lecture Room 4),18/10/2024,14:00,16:00
4M19/Advanced Building Physics[2]L Fitzgerald/Hunt_G(Lecture Room 4),18/10/2024,16:00,18:00
4A2/Computational Fluid Dynamics[2]L Taylor(Lecture Theatre 6),21/10/2024,09:00,10:00
4F13/Probabilistic Machine Learning[2]L Rasmussen(Lecture Theatre 1),21/10/2024,09:00,10:00
4B19/Renewable Electrical Power[2]L Flack/Joyce(Lecture Room 12),21/10/2024,11:00,12:00
4D16/Construction Management (shared)[2]L Sheil(Lecture Room 5),21/10/2024,11:00,12:00
4F12/Computer Vision[2]L Cipolla/Johnson(Lecture Theatre 1),21/10/2024,11:00,12:00
4C4/Design Methods (shared)[2]L Cullen/Kristensson(Lecture Room 4),21/10/2024,11:00,12:00
4G10/Brain Machine Interfaces[2]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),21/10/2024,12:00,13:00
4A12/Turbulence and Vortex Dynamics[2]L Li/Mastorakos(Lecture Room 4),21/10/2024,12:00,13:00
4B28/Very Large-Scale Integration (VLSI)[2]L Tang(Lecture Room 5),21/10/2024,12:00,13:00
4EWSE/Essay Writing Skills for Engineering[1]L Etteridge/Jones_MR(Lecture Theatre 2),21/10/2024,13:00,14:00
4E1/Innovation and Strategic Management of Intellectual Property[2]L Tietze(Lecture Theatre 2),21/10/2024,14:00,16:00
4F13/Probabilistic Machine Learning[2]L Rasmussen(Lecture Theatre 1),22/10/2024,09:00,10:00
4A2/Computational Fluid Dynamics[2]L Taylor(Lecture Theatre 6),22/10/2024,09:00,10:00
4D10/Structural Steelwork[2]L Becque/McRobie(Lecture Room 4),22/10/2024,10:00,11:00
4C2/Designing with Composites[2]L Markaki/Sutcliffe(Lecture Room 5),22/10/2024,10:00,11:00
4F5/Advanced Information Theory and Coding[2]L Guillen i Fabregas(Lecture Theatre 2),22/10/2024,10:00,11:00
4C3/Advanced Functional Materials and Devices[2]L Durrell/Hofmann(Lecture Room 11),22/10/2024,11:00,12:00
4D5/Deep Foundations and Underground Construction[2]L Haigh/Viggiani(Lecture Room 5),22/10/2024,11:00,12:00
4A7/Aircraft Aerodynamics and Design[2]L Barrett/Jarrett(Lecture Room 4),22/10/2024,11:00,12:00
4M24/Computational Statistics and Machine Learning[2]L Girolami(Lecture Room 3),22/10/2024,11:00,12:00
4F10/Deep Learning and Structured Data[2]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),22/10/2024,12:00,13:00
4I10/Nuclear Reactor Engineering[1]L Roulstone/Shwageraus(Lecture Theatre 1),22/10/2024,14:00,16:00
4G10/Brain Machine Interfaces[2]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),23/10/2024,09:00,10:00
4A12/Turbulence and Vortex Dynamics[2]L Li/Mastorakos(Lecture Room 4),23/10/2024,09:00,10:00
4B28/Very Large-Scale Integration (VLSI)[2]L Tang(Lecture Room 5),23/10/2024,09:00,10:00
4A7/Aircraft Aerodynamics and Design[2]L Barrett/Jarrett(Lecture Room 4),23/10/2024,10:00,11:00
4D5/Deep Foundations and Underground Construction[2]L Haigh/Viggiani(Lecture Room 5),23/10/2024,10:00,11:00
4C3/Advanced Functional Materials and Devices[2]L Durrell/Hofmann(Lecture Room 11),23/10/2024,10:00,11:00
4M24/Computational Statistics and Machine Learning[2]L Girolami(Lecture Room 3),23/10/2024,10:00,11:00
4C6/Advanced Linear Vibrations[2]L Butlin/Talbot(Lecture Room 5),23/10/2024,11:00,12:00
4D7/Concrete and Pre-Stressed Concrete[2]L Desnerck/Orr(Lecture Room 4),23/10/2024,11:00,12:00
4G7/Control and Computation in Living Systems[2]L Forni/OLeary(Lecture Theatre 6),23/10/2024,11:00,12:00
4A3/Turbomachinery I[2]L Miller/Taylor(Lecture Theatre 1),23/10/2024,11:00,12:00
4B11/Photonic Systems[2]L Wilkinson(Lecture Room 5),23/10/2024,12:00,13:00
4B5/Quantum and Nano-Technologies[2]L Sapienza(Lecture Room 5),23/10/2024,14:00,15:00
4M22/Climate Change Mitigation[2]L Allwood(Lecture Theatre 1),23/10/2024,14:00,15:00
4M29/Designed to Lead[2]L Lanucha(Lecture Room 10),23/10/2024,15:00,17:00
4M3/Spanish[2]L Bianchi(Language Unit),23/10/2024,16:00,18:00
4F12/Computer Vision[3]L Cipolla/Johnson(Lecture Theatre 1),24/10/2024,11:00,12:00
4D16/Construction Management (shared)[3]L Sheil(Lecture Room 5),24/10/2024,11:00,12:00
4C4/Design Methods (shared)[3]L Cullen/Kristensson(Lecture Room 4),24/10/2024,11:00,12:00
4B19/Renewable Electrical Power[3]L Flack/Joyce(Lecture Room 12),24/10/2024,11:00,12:00
4C6/Advanced Linear Vibrations[3]L Butlin/Talbot(Lecture Room 5),24/10/2024,12:00,13:00
4G7/Control and Computation in Living Systems[3]L Forni(Lecture Theatre 6),24/10/2024,12:00,13:00
4A3/Turbomachinery I[3]L Miller/Taylor(Lecture Theatre 1),24/10/2024,12:00,13:00
4G7/Control and Computation in Living Systems[3]L OLeary(Lecture Theatre 6),24/10/2024,12:00,14:00
4D7/Concrete and Pre-Stressed Concrete[3]L Desnerck/Orr(Lecture Room 4),24/10/2024,12:00,13:00
4D13/Architectural Engineering[3]L Fitzgerald/Koronaki(Lecture Room 4),24/10/2024,14:00,17:00
4B5/Quantum and Nano-Technologies[3]L Sapienza(Lecture Room 5),25/10/2024,09:00,10:00
4M22/Climate Change Mitigation[3]L Allwood(Lecture Theatre 1),25/10/2024,09:00,10:00
4C2/Designing with Composites[3]L Markaki/Sutcliffe(Lecture Room 5),25/10/2024,10:00,11:00
4D10/Structural Steelwork[3]L Becque/McRobie(Lecture Room 4),25/10/2024,10:00,11:00
4F5/Advanced Information Theory and Coding[3]L Sayir(Lecture Theatre 1),25/10/2024,10:00,11:00
4F10/Deep Learning and Structured Data[3]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),25/10/2024,11:00,12:00
4B11/Photonic Systems[3]L Wilkinson(Lecture Room 5),25/10/2024,12:00,13:00
4E3/Business Innovation in a Digital Age[3]L Sayegh(Lecture Room 4),25/10/2024,14:00,16:00
4E4/Management of Technology[3]L Mortara(Lecture Theatre 6),25/10/2024,14:00,16:00
4E6/Accounting and Finance[3]L Cole_O/Motoki(Lecture Theatre 1),25/10/2024,14:00,16:00
4M19/Advanced Building Physics[3]L Fitzgerald/Hunt_G(Lecture Room 4),25/10/2024,16:00,18:00
4F13/Probabilistic Machine Learning[3]L Rasmussen(Lecture Theatre 1),28/10/2024,09:00,10:00
4A2/Computational Fluid Dynamics[3]L Taylor(Lecture Theatre 6),28/10/2024,09:00,10:00
4C4/Design Methods (shared)[3]L Cullen/Kristensson(Lecture Room 4),28/10/2024,11:00,12:00
4B19/Renewable Electrical Power[3]L Flack/Joyce(Lecture Room 12),28/10/2024,11:00,12:00
4F12/Computer Vision[3]L Cipolla/Johnson(Lecture Theatre 1),28/10/2024,11:00,12:00
4D16/Construction Management (shared)[3]L Sheil(Lecture Room 5),28/10/2024,11:00,12:00
4G10/Brain Machine Interfaces[3]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),28/10/2024,12:00,13:00
4B28/Very Large-Scale Integration (VLSI)[3]L Tang(Lecture Room 5),28/10/2024,12:00,13:00
4A12/Turbulence and Vortex Dynamics[3]L Li/Mastorakos(Lecture Room 4),28/10/2024,12:00,13:00
4E1/Innovation and Strategic Management of Intellectual Property[3]L Tietze(Lecture Theatre 2),28/10/2024,14:00,16:00
4A2/Computational Fluid Dynamics[3]L Taylor(Lecture Theatre 6),29/10/2024,09:00,10:00
4F13/Probabilistic Machine Learning[3]L Rasmussen(Lecture Theatre 1),29/10/2024,09:00,10:00
4C2/Designing with Composites[3]L Markaki/Sutcliffe(Lecture Room 5),29/10/2024,10:00,11:00
4F5/Advanced Information Theory and Coding[3]L Guillen i Fabregas(Lecture Theatre 2),29/10/2024,10:00,11:00
4D10/Structural Steelwork[3]L Becque/McRobie(Lecture Room 4),29/10/2024,10:00,11:00
4M24/Computational Statistics and Machine Learning[3]L Girolami(Lecture Room 3),29/10/2024,11:00,12:00
4D5/Deep Foundations and Underground Construction[3]L Haigh/Viggiani(Lecture Room 5),29/10/2024,11:00,12:00
4C3/Advanced Functional Materials and Devices[3]L Durrell/Hofmann(Lecture Room 11),29/10/2024,11:00,12:00
4A7/Aircraft Aerodynamics and Design[3]L Barrett/Jarrett(Lecture Room 4),29/10/2024,11:00,12:00
4F10/Deep Learning and Structured Data[3]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),29/10/2024,12:00,13:00
4I10/Nuclear Reactor Engineering[2]L Roulstone/Shwageraus(Lecture Theatre 1),29/10/2024,14:00,16:00
4B28/Very Large-Scale Integration (VLSI)[3]L Tang(Lecture Room 5),30/10/2024,09:00,10:00
4A12/Turbulence and Vortex Dynamics[3]L Li/Mastorakos(Lecture Room 4),30/10/2024,09:00,10:00
4G10/Brain Machine Interfaces[3]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),30/10/2024,09:00,10:00
4D5/Deep Foundations and Underground Construction[3]L Haigh/Viggiani(Lecture Room 5),30/10/2024,10:00,11:00
4M24/Computational Statistics and Machine Learning[3]L Girolami(Lecture Room 3),30/10/2024,10:00,11:00
4C3/Advanced Functional Materials and Devices[3]L Durrell/Hofmann(Lecture Room 11),30/10/2024,10:00,11:00
4A7/Aircraft Aerodynamics and Design[3]L Barrett/Jarrett(Lecture Room 4),30/10/2024,10:00,11:00
4D7/Concrete and Pre-Stressed Concrete[3]L Desnerck/Orr(Lecture Room 4),30/10/2024,11:00,12:00
4A3/Turbomachinery I[3]L Miller/Taylor(Lecture Theatre 1),30/10/2024,11:00,12:00
4G7/Control and Computation in Living Systems[3]L Forni/OLeary(Lecture Theatre 6),30/10/2024,11:00,12:00
4C6/Advanced Linear Vibrations[3]L Butlin/Talbot(Lecture Room 5),30/10/2024,11:00,12:00
4B11/Photonic Systems[3]L Wilkinson(Lecture Room 5),30/10/2024,12:00,13:00
4B5/Quantum and Nano-Technologies[3]L Sapienza(Lecture Room 5),30/10/2024,14:00,15:00
4M22/Climate Change Mitigation[3]L Allwood(Lecture Theatre 1),30/10/2024,14:00,15:00
4M29/Designed to Lead[3]L Lanucha(Lecture Room 10),30/10/2024,15:00,17:00
4M3/Spanish[3]L Bianchi(Language Unit),30/10/2024,16:00,18:00
4D16/Construction Management (shared)[4]L Sheil(Lecture Room 5),31/10/2024,11:00,12:00
4C4/Design Methods (shared)[4]L Cullen/Kristensson(Lecture Room 4),31/10/2024,11:00,12:00
4B19/Renewable Electrical Power[4]L Flack/Joyce(Lecture Room 12),31/10/2024,11:00,12:00
4F12/Computer Vision[4]L Cipolla/Johnson(Lecture Theatre 1),31/10/2024,11:00,12:00
4A3/Turbomachinery I[4]L Miller/Taylor(Lecture Theatre 1),31/10/2024,12:00,13:00
4G7/Control and Computation in Living Systems[4]L OLeary(Lecture Theatre 6),31/10/2024,12:00,14:00
4D7/Concrete and Pre-Stressed Concrete[4]L Desnerck/Orr(Lecture Room 4),31/10/2024,12:00,13:00
4C6/Advanced Linear Vibrations[4]L Butlin/Talbot(Lecture Room 5),31/10/2024,12:00,13:00
4G7/Control and Computation in Living Systems[4]L Forni(Lecture Theatre 6),31/10/2024,12:00,13:00
4D13/Architectural Engineering[4]L Fitzgerald/Koronaki(Lecture Room 4),31/10/2024,14:00,17:00
4B5/Quantum and Nano-Technologies[4]L Sapienza(Lecture Room 5),01/11/2024,09:00,10:00
4M22/Climate Change Mitigation[4]L Allwood(Lecture Theatre 1),01/11/2024,09:00,10:00
4F5/Advanced Information Theory and Coding[4]L Sayir(Lecture Theatre 1),01/11/2024,10:00,11:00
4C2/Designing with Composites[4]L Markaki/Sutcliffe(Lecture Room 5),01/11/2024,10:00,11:00
4D10/Structural Steelwork[4]L Becque/McRobie(Lecture Room 4),01/11/2024,10:00,11:00
4F10/Deep Learning and Structured Data[4]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),01/11/2024,11:00,12:00
4B11/Photonic Systems[4]L Wilkinson(Lecture Room 5),01/11/2024,12:00,13:00
4E3/Business Innovation in a Digital Age[4]L Sayegh(Lecture Room 4),01/11/2024,14:00,16:00
4E6/Accounting and Finance[4]L Cole_O/Motoki(Lecture Theatre 1),01/11/2024,14:00,16:00
4E4/Management of Technology[4]L Mortara(Lecture Theatre 6),01/11/2024,14:00,16:00
4M19/Advanced Building Physics[4]L Fitzgerald/Hunt_G(Lecture Room 4),01/11/2024,16:00,18:00
4A2/Computational Fluid Dynamics[4]L Taylor(Lecture Theatre 6),04/11/2024,09:00,10:00
4F13/Probabilistic Machine Learning[4]L Rasmussen(Lecture Theatre 1),04/11/2024,09:00,10:00
4F12/Computer Vision[4]L Cipolla/Johnson(Lecture Theatre 1),04/11/2024,11:00,12:00
4D16/Construction Management (shared)[4]L Sheil(Lecture Room 5),04/11/2024,11:00,12:00
4C4/Design Methods (shared)[4]L Cullen/Kristensson(Lecture Room 4),04/11/2024,11:00,12:00
4B19/Renewable Electrical Power[4]L Flack/Joyce(Lecture Room 12),04/11/2024,11:00,12:00
4B28/Very Large-Scale Integration (VLSI)[4]L Tang(Lecture Room 5),04/11/2024,12:00,13:00
4A12/Turbulence and Vortex Dynamics[4]L Li/Mastorakos(Lecture Room 4),04/11/2024,12:00,13:00
4G10/Brain Machine Interfaces[4]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),04/11/2024,12:00,13:00
4E1/Innovation and Strategic Management of Intellectual Property[4]L Tietze(Lecture Theatre 2),04/11/2024,14:00,16:00
4F13/Probabilistic Machine Learning[4]L Rasmussen(Lecture Theatre 1),05/11/2024,09:00,10:00
4A2/Computational Fluid Dynamics[4]L Taylor(Lecture Theatre 6),05/11/2024,09:00,10:00
4C2/Designing with Composites[4]L Markaki/Sutcliffe(Lecture Room 5),05/11/2024,10:00,11:00
4D10/Structural Steelwork[4]L Becque/McRobie(Lecture Room 4),05/11/2024,10:00,11:00
4F5/Advanced Information Theory and Coding[4]L Guillen i Fabregas(Lecture Theatre 2),05/11/2024,10:00,11:00
4M24/Computational Statistics and Machine Learning[4]L Girolami(Lecture Room 3),05/11/2024,11:00,12:00
4C3/Advanced Functional Materials and Devices[4]L Durrell/Hofmann(Lecture Room 11),05/11/2024,11:00,12:00
4D5/Deep Foundations and Underground Construction[4]L Haigh/Viggiani(Lecture Room 5),05/11/2024,11:00,12:00
4A7/Aircraft Aerodynamics and Design[4]L Barrett/Jarrett(Lecture Room 4),05/11/2024,11:00,12:00
4A4/Aircraft Stability and Control[1]L Lefas/Vera-Morales(Lecture Room 4),05/11/2024,12:00,13:00
4F10/Deep Learning and Structured Data[4]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),05/11/2024,12:00,13:00
4I10/Nuclear Reactor Engineering[1]L Roulstone/Shwageraus(Constance Tipper),05/11/2024,14:00,16:00
4A12/Turbulence and Vortex Dynamics[4]L Li/Mastorakos(Lecture Room 4),06/11/2024,09:00,10:00
4B28/Very Large-Scale Integration (VLSI)[4]L Tang(Lecture Room 5),06/11/2024,09:00,10:00
4G10/Brain Machine Interfaces[4]L Ahmadian/Hennequin/Malliaras(Lecture Room 3),06/11/2024,09:00,10:00
4C3/Advanced Functional Materials and Devices[4]L Durrell/Hofmann(Lecture Room 11),06/11/2024,10:00,11:00
4M24/Computational Statistics and Machine Learning[4]L Girolami(Lecture Room 3),06/11/2024,10:00,11:00
4A7/Aircraft Aerodynamics and Design[4]L Barrett/Jarrett(Lecture Room 4),06/11/2024,10:00,11:00
4D5/Deep Foundations and Underground Construction[4]L Haigh/Viggiani(Lecture Room 5),06/11/2024,10:00,11:00
4C6/Advanced Linear Vibrations[4]L Butlin/Talbot(Lecture Room 5),06/11/2024,11:00,12:00
4D7/Concrete and Pre-Stressed Concrete[4]L Desnerck/Orr(Lecture Room 4),06/11/2024,11:00,12:00
4A3/Turbomachinery I[4]L Miller/Taylor(Lecture Theatre 1),06/11/2024,11:00,12:00
4G7/Control and Computation in Living Systems[4]L Forni/OLeary(Lecture Theatre 6),06/11/2024,11:00,12:00
4B11/Photonic Systems[4]L Wilkinson(Lecture Room 5),06/11/2024,12:00,13:00
4B5/Quantum and Nano-Technologies[4]L Sapienza(Lecture Room 5),06/11/2024,14:00,15:00
4M22/Climate Change Mitigation[4]L Allwood(Lecture Theatre 1),06/11/2024,14:00,15:00
4M29/Designed to Lead[4]L Lanucha(Lecture Room 10),06/11/2024,15:00,17:00
4M3/Spanish[4]L Bianchi(Language Unit),06/11/2024,16:00,18:00
4E6/Accounting and Finance[1]L Cole_O(Lecture Room 4),07/11/2024,09:00,11:00
4B19/Renewable Electrical Power[5]L Flack/Joyce(Lecture Room 12),07/11/2024,11:00,12:00
4C4/Design Methods (shared)[5]L Cullen/Kristensson(Lecture Room 4),07/11/2024,11:00,12:00
4F12/Computer Vision[5]L Cipolla/Johnson(Lecture Theatre 1),07/11/2024,11:00,12:00
4D16/Construction Management (shared)[5]L Sheil(Lecture Room 5),07/11/2024,11:00,12:00
4G7/Control and Computation in Living Systems[5]L OLeary(Lecture Theatre 6),07/11/2024,12:00,14:00
4A3/Turbomachinery I[5]L Miller/Taylor(Lecture Theatre 1),07/11/2024,12:00,13:00
4G7/Control and Computation in Living Systems[5]L Forni(Lecture Theatre 6),07/11/2024,12:00,13:00
4D7/Concrete and Pre-Stressed Concrete[5]L Desnerck/Orr(Lecture Room 4),07/11/2024,12:00,13:00
4C6/Advanced Linear Vibrations[5]L Butlin/Talbot(Lecture Room 5),07/11/2024,12:00,13:00
4D13/Architectural Engineering[5]L Fitzgerald/Koronaki(Lecture Room 4),07/11/2024,14:00,17:00
4B5/Quantum and Nano-Technologies[5]L Sapienza(Lecture Room 5),08/11/2024,09:00,10:00
4M22/Climate Change Mitigation[5]L Allwood(Lecture Theatre 1),08/11/2024,09:00,10:00
4C2/Designing with Composites[5]L Markaki/Sutcliffe(Lecture Room 5),08/11/2024,10:00,11:00
4F5/Advanced Information Theory and Coding[5]L Sayir(Lecture Theatre 1),08/11/2024,10:00,11:00
4D10/Structural Steelwork[5]L Becque/McRobie(Lecture Room 4),08/11/2024,10:00,11:00
4F10/Deep Learning and Structured Data[5]L Fitzgibbon/Hernandez-Lobato(Lecture Theatre 1),08/11/2024,11:00,12:00
4A4/Aircraft Stability and Control[1]L Lefas/Vera-Morales(Lecture Room 4),08/11/2024,11:00,12:00
4B11/Photonic Systems[5]L Wilkinson(Lecture Room 5),08/11/2024,12:00,13:00
4E3/Business Innovation in a Digital Age[5]L Sayegh(Lecture Room 4),08/11/2024,14:00,16:00
4E4/Management of Technology[5]L Mortara(Lecture Theatre 6),08/11/2024,14:00,16:00
4M19/Advanced Building Physics[5]L Fitzgerald/Hunt_G(Lecture Room 4),08/11/2024,16:00,18:00
4A2/Computational Fluid Dynamics[5]L Taylor(Lecture Theatre 6),11/11/2024,09:00,10:00
4F13/Probabilistic Machine Learning[5]L Rasmussen(Lecture Theatre 1),11/11/2024,09:00,10:00
4C4/Design Methods (shared)[5]L Cullen/Kristensson(Lecture Room 4),11/11/2024,11:00,12:00
4B19/Renewable Electrical Power[5]L Flack/Joyce(Lecture Room 12),11/11/2024,11:00,12:00
4D16/Construction Management (shared)[5]L Sheil(Lecture Room 5),11/11/2024,11:00,12:00
